Chain,Chain ID,Asset Name,Asset Symbol,Issuer,Asset Type,OFT Address,Token Address,Endpoint ID,Stage
"Avalanche Mainnet","43114","Ether.Fi","weETH","Ether.Fi","OFT","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xa3d68b74bf0528fdd07263c60d6488749044914b","30106","mainnet"
"Avalanche Mainnet","43114","Wild Goat Coin","WGC","Wild Goat Coin","OFT","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","30106","mainnet"
"Avalanche Mainnet","43114","Wilder World","WILD","Wilder World","OFT","0x153374c6d6786b6ca2c4bc96f9c3a471428f2bc7","0x153374c6d6786b6ca2c4bc96f9c3a471428f2bc7","30106","mainnet"
"Avalanche Mainnet","43114","Resolv Labs","wsrUSD","Resolv Labs","OFT","0x4809010926aec940b550d34a46a52739f996d75d","0x4809010926aec940b550d34a46a52739f996d75d","30106","mainnet"
"Avalanche Mainnet","43114","OFFICIAL TRUMP","WTRUMP","OFFICIAL TRUMP","OFT","0xa80f36ba18c7f721f3f7acdbcdefd3a86869a036","0xa80f36ba18c7f721f3f7acdbcdefd3a86869a036","30106","mainnet"
"Avalanche Mainnet","43114","USDT0","XAUT0","USDT0","OFTAdapter","0x7E7866bc840aFf9f517a49AfDbfC9e7C7Aba9a68","0x7E7866bc840aFf9f517a49AfDbfC9e7C7Aba9a68","30106","mainnet"
"Avalanche Mainnet","43114","Aegis","YUSD","Aegis","OFT","0xca2671dcd031a72359f456c212f62a9bda737cd7","0xca2671dcd031a72359f456c212f62a9bda737cd7","30106","mainnet"
"Avalanche Mainnet","43114","ZRO Token","ZRO","ZRO Token","OFT","0x6985884c4392d348587b19cb9eaaf157f13271cd","0x6985884c4392d348587b19cb9eaaf157f13271cd","30106","mainnet"
"Base Mainnet","8453","7007","7007","7007","OFT","0x77a4b0bfe5c7257f67a1de1b99aa7e157035b1b2","0x77a4b0bfe5c7257f67a1de1b99aa7e157035b1b2","30184","mainnet"
"Base Mainnet","8453","Virtuals Protocol","AIXBT","Virtuals Protocol","OFTAdapter","0x0d37af9d8ae74f35f3a38bd2a08fcb29890ca6d2","0x0d37af9d8ae74f35f3a38bd2a08fcb29890ca6d2","30184","mainnet"
"Base Mainnet","8453","AltLayer","ALT","AltLayer","OFT","0x85af271d1dfcbf53486d996f61d7ff0bba5582ea","0x85af271d1dfcbf53486d996f61d7ff0bba5582ea","30184","mainnet"
"Base Mainnet","8453","HeyAnon","Anon","HeyAnon","OFT","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","30184","mainnet"
"Base Mainnet","8453","ANyONe Protocol","ANYONE","ANyONe Protocol","OFT","0xe67f39fbe8c24ef8b3542efed1ee9963cefc1f2a","0xe67f39fbe8c24ef8b3542efed1ee9963cefc1f2a","30184","mainnet"
"Base Mainnet","8453","AP3X","AP3X","AP3X","OFT","0x9208d82f121806a34a39bb90733b4c5c54f3993e","0x9208d82f121806a34a39bb90733b4c5c54f3993e","30184","mainnet"
"Base Mainnet","8453","Redacted Finance","apxETH","Redacted Finance","OFT","0xed97d39448d1c3891aafcb28c9cf63f893d65743","0xed97d39448d1c3891aafcb28c9cf63f893d65743","30184","mainnet"
"Base Mainnet","8453","Asymmetry Finance","ASF","Asymmetry Finance","OFT","0x7543e3829ecdd61a5fd7c187ff88c4cf46e30f73","0x7543e3829ecdd61a5fd7c187ff88c4cf46e30f73","30184","mainnet"
"Base Mainnet","8453","Permission","ASK","Permission","OFT","0xbb146326778227a8498b105a18f84e0987a684b4","0xbb146326778227a8498b105a18f84e0987a684b4","30184","mainnet"
"Base Mainnet","8453","ASPECTA","ASP","ASPECTA","OFT","0xad8c787992428cd158e451aab109f724b6bc36de","0xad8c787992428cd158e451aab109f724b6bc36de","30184","mainnet"
"Base Mainnet","8453","AUKI","AUKI","AUKI","OFTAdapter","0x67c89da66cc7e007a3302541daee899837bd8bcc","0x67c89da66cc7e007a3302541daee899837bd8bcc","30184","mainnet"
"Base Mainnet","8453","AVA","AVA","AVA","OFT","0x80ca9edce4583b8043351a1046f18244b24ef869","0x80ca9edce4583b8043351a1046f18244b24ef869","30184","mainnet"
"Base Mainnet","8453","Bonsai3","BAI","Bonsai3","OFT","0x31ea904a7eca45122890deb8da3473a2081bc9d1","0x31ea904a7eca45122890deb8da3473a2081bc9d1","30184","mainnet"
"Base Mainnet","8453","DaoBase","BEE","DaoBase","OFTAdapter","0x7360183b9d0332ae266a9310599195ba1c6c4dfb","0x7360183b9d0332ae266a9310599195ba1c6c4dfb","30184","mainnet"
"Base Mainnet","8453","Bombie","BOMB","Bombie","OFTAdapter","0x37e8ca1050b22ea75110adefc71979ee3617ee02","0x37e8ca1050b22ea75110adefc71979ee3617ee02","30184","mainnet"
"Base Mainnet","8453","BONSAI","BONSAI","BONSAI","OFT","0x474f4cb764df9da079d94052fed39625c147c12c","0x474f4cb764df9da079d94052fed39625c147c12c","30184","mainnet"
"Base Mainnet","8453","BONSAICOIN","BONSAICOIN","BONSAICOIN","OFT","0xa0aebd4ae5f256b72b7d43f67ed934237adb1aee","0xa0aebd4ae5f256b72b7d43f67ed934237adb1aee","30184","mainnet"
"Base Mainnet","8453","Debox","BOX","Debox","OFT","0x37d2adc008118d04f259fc0c16ff66bf5a637d20","0x37d2adc008118d04f259fc0c16ff66bf5a637d20","30184","mainnet"
"Base Mainnet","8453","Bright Union","BRIGHT","Bright Union","OFT","0xa26a4611b8313bbb25ccb1a9e227ecc536a2f8f7","0xa26a4611b8313bbb25ccb1a9e227ecc536a2f8f7","30184","mainnet"
"Base Mainnet","8453","Virtuals Protocol","BTA","Virtuals Protocol","OFTAdapter","0xe66d6054cd609a53669b6f09727ea9388ad84077","0xe66d6054cd609a53669b6f09727ea9388ad84077","30184","mainnet"
"Base Mainnet","8453","Chainbase","C","Chainbase","OFTAdapter","0x3ade69d08ac3c7c0cc3654eeedbe899f109f7181","0x3ade69d08ac3c7c0cc3654eeedbe899f109f7181","30184","mainnet"
"Base Mainnet","8453","PancakeSwap","CAKE","PancakeSwap","OFT","0x3055913c90fcc1a6ce9a358911721eeb942013a1","0x3055913c90fcc1a6ce9a358911721eeb942013a1","30184","mainnet"
"Base Mainnet","8453","crow with knife","CAW","crow with knife","OFTAdapter","0x74897ef1b152e5a733d797cab5cee383fe052c56","0x74897ef1b152e5a733d797cab5cee383fe052c56","30184","mainnet"
"Base Mainnet","8453","Cere Network","CERE","Cere Network","OFT","0x9886447ff4c350f4600e4bf95db756bdc629b1ca","0x9886447ff4c350f4600e4bf95db756bdc629b1ca","30184","mainnet"
"Base Mainnet","8453","Spatial Computing","CMPT","Spatial Computing","OFT","0x1883af6b51fb7f69577880004a82c9d68582022c","0x1883af6b51fb7f69577880004a82c9d68582022c","30184","mainnet"
"Base Mainnet","8453","COCA Wallet","COCA","COCA Wallet","OFT","0x959fc04dbf97a27073f89237cd62605f4d1b906d","0x959fc04dbf97a27073f89237cd62605f4d1b906d","30184","mainnet"
"Base Mainnet","8453","Cookie DAO","COOKIE","Cookie DAO","OFT","0xc0041ef357b183448b235a8ea73ce4e4ec8c265f","0xc0041ef357b183448b235a8ea73ce4e4ec8c265f","30184","mainnet"
"Base Mainnet","8453","Coq Inu","COQ","Coq Inu","OFT","0x420fca0121dc28039145009570975747295f2329","0x420fca0121dc28039145009570975747295f2329","30184","mainnet"
"Base Mainnet","8453","CV AGENTLAUNCHER Token","CVAI","CV AGENTLAUNCHER Token","OFT","0x6b34d1c35689dba179c2eddf6a01530bbb1d28a8","0x6b34d1c35689dba179c2eddf6a01530bbb1d28a8","30184","mainnet"
"Base Mainnet","8453","Degen","DEGEN","Degen","OFTAdapter","0xdb8e759859058952c34953c8469f464109826e52","0xdb8e759859058952c34953c8469f464109826e52","30184","mainnet"
"Base Mainnet","8453","DEGENAI","degenai","DEGENAI","OFT","0xbcf1d3bf77f4d29d9c54ae5dc51d8c2acea5be3c","0xbcf1d3bf77f4d29d9c54ae5dc51d8c2acea5be3c","30184","mainnet"
"Base Mainnet","8453","Xmaquina","DEUS","Xmaquina","OFT","0x940a319b75861014a220d9c6c144d108552b089b","0x940a319b75861014a220d9c6c144d108552b089b","30184","mainnet"
"Base Mainnet","8453","Dinero","DINERO","Dinero","OFT","0x09d9420332bff75522a45fcff4855f82a0a3ff50","0x09d9420332bff75522a45fcff4855f82a0a3ff50","30184","mainnet"
"Base Mainnet","8453","DogLibre","DOGL","DogLibre","OFT","0xb757977bc882a14db86b048f2abb2f2a14d33184","0xb757977bc882a14db86b048f2abb2f2a14d33184","30184","mainnet"
"Base Mainnet","8453","Ethena","ENA","Ethena","OFT","0x58538e6a46e07434d7e7375bc268d3cb839c0133","0x58538e6a46e07434d7e7375bc268d3cb839c0133","30184","mainnet"
"Base Mainnet","8453","ETH","ETH","Stargate","StargatePool","0xdc181Bd607330aeeBEF6ea62e03e5e1Fb4B6F7C7","0x0000000000000000000000000000000000000000","30184","mainnet"
"Base Mainnet","8453","Euler","EUL","Euler","OFTAdapter","0x9ff7ea0cf94b8665c2f5d17560bd34ab9bbacd21","0x9ff7ea0cf94b8665c2f5d17560bd34ab9bbacd21","30184","mainnet"
"Base Mainnet","8453","EURC","EURC","Stargate","StargatePool","0x87Dd5A7481726a53C5Ac6b0D296F5846f95a72f2","0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42","30184","mainnet"
"Base Mainnet","8453","Sunflower Land","FLOWER","Sunflower Land","OFT","0x3e12b9d6a4d12cd9b4a6d613872d0eb32f68b380","0x3e12b9d6a4d12cd9b4a6d613872d0eb32f68b380","30184","mainnet"
"Base Mainnet","8453","Frax Finance","FPI","Frax Finance","OFT","0xe41228a455700caf09e551805a8ab37caa39d08c","0xe41228a455700caf09e551805a8ab37caa39d08c","30184","mainnet"
"Base Mainnet","8453","Frax Finance","FRAX","Frax Finance","OFT","0x909dbde1ebe906af95660033e478d59efe831fed","0x909dbde1ebe906af95660033e478d59efe831fed","30184","mainnet"
"Base Mainnet","8453","Frax Finance","frxETH","Frax Finance","OFT","0xf010a7c8877043681d59ad125ebf575633505942","0xf010a7c8877043681d59ad125ebf575633505942","30184","mainnet"
"Base Mainnet","8453","FUEGO","FUEGO","FUEGO","OFTAdapter","0x6f756c0437a8c2193456a5bf09a61185a56dcc76","0x6f756c0437a8c2193456a5bf09a61185a56dcc76","30184","mainnet"
"Base Mainnet","8453","Frax Finance","FXS","Frax Finance","OFT","0x0ceac003b0d2479bebec9f4b2ebad0a803759bbf","0x0ceac003b0d2479bebec9f4b2ebad0a803759bbf","30184","mainnet"
"Base Mainnet","8453","Frax Finance","FXS (old)","Frax Finance","OFT","0x23432452b720c80553458496d4d9d7c5003280d0","0x23432452b720c80553458496d4d9d7c5003280d0","30184","mainnet"
"Base Mainnet","8453","Fyde","FYDE","Fyde","OFT","0xac80e841cb4ed3f85436de84ee1e92cdf00144e6","0xac80e841cb4ed3f85436de84ee1e92cdf00144e6","30184","mainnet"
"Base Mainnet","8453","Giza","GIZA","Giza","OFT","0x590830dfdf9a3f68afcdde2694773debdf267774","0x590830dfdf9a3f68afcdde2694773debdf267774","30184","mainnet"
"Base Mainnet","8453","InfiniGods","GOD","InfiniGods","OFT","0xb5130f4767ab0acc579f25a76e8f9e977cb3f948","0xb5130f4767ab0acc579f25a76e8f9e977cb3f948","30184","mainnet"
"Base Mainnet","8453","Goldenboys","GOLD","Goldenboys","OFTAdapter","0xdee1b2dab488b0d71677200ea1330fdced01e144","0xdee1b2dab488b0d71677200ea1330fdced01e144","30184","mainnet"
"Base Mainnet","8453","GammaSwap","GS","GammaSwap","OFT","0xc4d44c155f95fd4e94600d191a4a01bb571df7df","0xc4d44c155f95fd4e94600d191a4a01bb571df7df","30184","mainnet"
"Base Mainnet","8453","Hacken","HAI","Hacken","OFT","0x7002987e5f63716273e77b51e12a578143c222aa","0x7002987e5f63716273e77b51e12a578143c222aa","30184","mainnet"
"Base Mainnet","8453","Hive Intelligence","HINT","Hive Intelligence","OFTAdapter","0xc8de92105c01af3a58791cdbaf14f232621dbe17","0xc8de92105c01af3a58791cdbaf14f232621dbe17","30184","mainnet"
"Base Mainnet","8453","Home","HOME","Home","OFT","0x4bfaa776991e85e5f8b1255461cbbd216cfc714f","0x4bfaa776991e85e5f8b1255461cbbd216cfc714f","30184","mainnet"
"Base Mainnet","8453","HOLO","HOT","HOLO","OFT","0xf3dd141109dfe8e4c006f88a2a8747a086e7c1f8","0xf3dd141109dfe8e4c006f88a2a8747a086e7c1f8","30184","mainnet"
"Base Mainnet","8453","Ironclad","ICL","Ironclad","OFT","0x12c26138b666360ab2b7a1b149df9cf6642cdfbf","0x12c26138b666360ab2b7a1b149df9cf6642cdfbf","30184","mainnet"
"Base Mainnet","8453","Impossible Finance","IDIA","Impossible Finance","OFT","0x8255775bea425f910044ddfb7681d6d87fd5489d","0x8255775bea425f910044ddfb7681d6d87fd5489d","30184","mainnet"
"Base Mainnet","8453","IMO","IMO","IMO","OFT","0x5a7a2bf9ffae199f088b25837dcd7e115cf8e1bb","0x5a7a2bf9ffae199f088b25837dcd7e115cf8e1bb","30184","mainnet"
